Station_ID,Stratum,Feature_Set,Group_Value,Permutation_Importance,Grouping
SW93.4L,DURING,forecast_safe,7,0.0,by_point
SW93.4L,DURING,forecast_safe,8,0.0,by_point
SW93.4L,DURING,forecast_safe,9,0.0,by_point
SW93.4L,DURING,forecast_safe,10,0.0,by_point
SW93.4L,DURING,forecast_safe,11,0.0,by_point
SW93.4L,DURING,forecast_safe,12,0.0,by_point
SW93.4L,DURING,full_multivariate,1,0.0,by_point
SW93.4L,DURING,full_multivariate,2,0.0,by_point
SW93.4L,DURING,full_multivariate,3,0.0,by_point
SW93.4L,DURING,full_multivariate,4,0.0,by_point
SW93.4L,DURING,full_multivariate,5,0.0,by_point
SW93.4L,DURING,full_multivariate,6,0.0,by_point
SW93.4L,DURING,full_multivariate,7,0.0,by_point
SW93.4L,DURING,full_multivariate,8,0.0,by_point
SW93.4L,DURING,full_multivariate,9,0.0,by_point
SW93.4L,DURING,full_multivariate,10,0.0,by_point
SW93.4L,DURING,full_multivariate,11,0.0,by_point
SW93.4L,DURING,full_multivariate,12,0.0,by_point
SW93.4L,DURING,hydromet,1,0.0,by_point
SW93.4L,DURING,hydromet,2,0.0,by_point
SW93.4L,DURING,hydromet,3,0.0,by_point
SW93.4L,DURING,hydromet,4,0.0,by_point
SW93.4L,DURING,hydromet,5,0.0,by_point
SW93.4L,DURING,hydromet,6,0.0,by_point
SW93.4L,DURING,hydromet,7,0.0,by_point
SW93.4L,DURING,hydromet,8,0.0,by_point
SW93.4L,DURING,hydromet,9,0.0,by_point
SW93.4L,DURING,hydromet,10,0.0,by_point
SW93.4L,DURING,hydromet,11,0.0,by_point
SW93.4L,DURING,hydromet,12,0.0,by_point
SW93.4L,DURING,stage_only,1,0.0,by_point
SW93.4L,DURING,stage_only,2,0.0,by_point
SW93.4L,DURING,stage_only,3,0.0,by_point
SW93.4L,DURING,stage_only,4,0.0,by_point
SW93.4L,DURING,stage_only,5,0.0,by_point
SW93.4L,DURING,stage_only,6,0.0,by_point
SW93.4L,DURING,stage_only,7,0.0,by_point
SW93.4L,DURING,stage_only,8,0.0,by_point
SW93.4L,DURING,stage_only,9,0.0,by_point
SW93.4L,DURING,stage_only,10,0.0,by_point
SW93.4L,DURING,stage_only,11,0.0,by_point
SW93.4L,DURING,stage_only,12,0.0,by_point
SW93.5L,AFTER,forecast_safe,1,0.0,by_point
SW93.5L,AFTER,forecast_safe,2,0.0,by_point
SW93.5L,AFTER,forecast_safe,3,0.0,by_point
SW93.5L,AFTER,forecast_safe,4,0.0,by_point
SW93.5L,AFTER,forecast_safe,5,0.0,by_point
SW93.5L,AFTER,forecast_safe,6,0.0,by_point
SW93.5L,AFTER,forecast_safe,7,0.0,by_point
SW93.5L,AFTER,forecast_safe,8,0.0,by_point
SW93.5L,AFTER,forecast_safe,9,0.0,by_point
SW93.5L,AFTER,forecast_safe,10,0.0,by_point
SW93.5L,AFTER,forecast_safe,11,0.0,by_point
SW93.5L,AFTER,forecast_safe,12,0.0,by_point
SW93.5L,AFTER,forecast_safe,13,0.0,by_point
SW93.5L,AFTER,full_multivariate,1,0.0,by_point
SW93.5L,AFTER,full_multivariate,2,0.0,by_point
SW93.5L,AFTER,full_multivariate,3,0.0,by_point
SW93.5L,AFTER,full_multivariate,4,0.0,by_point
SW93.5L,AFTER,full_multivariate,5,0.0,by_point
SW93.5L,AFTER,full_multivariate,6,0.0,by_point
SW93.5L,AFTER,full_multivariate,7,0.0,by_point
SW93.5L,AFTER,full_multivariate,8,0.0,by_point
SW93.5L,AFTER,full_multivariate,9,0.0,by_point
SW93.5L,AFTER,full_multivariate,10,0.0,by_point
SW93.5L,AFTER,full_multivariate,11,0.0,by_point
SW93.5L,AFTER,full_multivariate,12,0.0,by_point
SW93.5L,AFTER,full_multivariate,13,0.0,by_point
SW93.5L,AFTER,hydromet,1,0.0,by_point
SW93.5L,AFTER,hydromet,2,0.0,by_point
SW93.5L,AFTER,hydromet,3,0.0,by_point
SW93.5L,AFTER,hydromet,4,0.0,by_point
SW93.5L,AFTER,hydromet,5,0.0,by_point
SW93.5L,AFTER,hydromet,6,0.0,by_point
SW93.5L,AFTER,hydromet,7,0.0,by_point
SW93.5L,AFTER,hydromet,8,0.0,by_point
SW93.5L,AFTER,hydromet,9,0.0,by_point
SW93.5L,AFTER,hydromet,10,0.0,by_point
SW93.5L,AFTER,hydromet,11,0.0,by_point
SW93.5L,AFTER,hydromet,12,0.0,by_point
SW93.5L,AFTER,hydromet,13,0.0,by_point
SW93.5L,AFTER,stage_only,1,0.0,by_point
SW93.5L,AFTER,stage_only,2,0.0,by_point
SW93.5L,AFTER,stage_only,3,0.0,by_point
SW93.5L,AFTER,stage_only,4,0.0,by_point
SW93.5L,AFTER,stage_only,5,0.0,by_point
SW93.5L,AFTER,stage_only,6,0.0,by_point
SW93.5L,AFTER,stage_only,7,0.0,by_point
SW93.5L,AFTER,stage_only,8,0.0,by_point
SW93.5L,AFTER,stage_only,9,0.0,by_point
SW93.5L,AFTER,stage_only,10,0.0,by_point
SW93.5L,AFTER,stage_only,11,0.0,by_point
SW93.5L,AFTER,stage_only,12,0.0,by_point
SW93.5L,AFTER,stage_only,13,0.0,by_point
SW93.5L,ALL,forecast_safe,1,0.0,by_point
SW93.5L,ALL,forecast_safe,2,0.0,by_point
SW93.5L,ALL,forecast_safe,3,0.0,by_point
SW93.5L,ALL,forecast_safe,4,0.0,by_point
SW93.5L,ALL,forecast_safe,5,0.0,by_point
SW93.5L,ALL,forecast_safe,6,0.0,by_point
SW93.5L,ALL,forecast_safe,7,0.0,by_point
SW93.5L,ALL,forecast_safe,8,0.0,by_point
SW93.5L,ALL,forecast_safe,9,0.0,by_point
SW93.5L,ALL,forecast_safe,10,0.0,by_point
SW93.5L,ALL,forecast_safe,11,0.0,by_point
SW93.5L,ALL,forecast_safe,12,0.0,by_point
SW93.5L,ALL,forecast_safe,13,0.0,by_point
SW93.5L,ALL,full_multivariate,1,0.0,by_point
SW93.5L,ALL,full_multivariate,2,0.0,by_point
SW93.5L,ALL,full_multivariate,3,0.0,by_point
SW93.5L,ALL,full_multivariate,4,0.0,by_point
SW93.5L,ALL,full_multivariate,5,0.0,by_point
SW93.5L,ALL,full_multivariate,6,0.0,by_point
SW93.5L,ALL,full_multivariate,7,0.0,by_point
SW93.5L,ALL,full_multivariate,8,0.0,by_point
SW93.5L,ALL,full_multivariate,9,0.0,by_point
SW93.5L,ALL,full_multivariate,10,0.0,by_point
SW93.5L,ALL,full_multivariate,11,0.0,by_point
SW93.5L,ALL,full_multivariate,12,0.0,by_point
SW93.5L,ALL,full_multivariate,13,0.0,by_point
SW93.5L,ALL,hydromet,1,0.00011319299424177494,by_point
SW93.5L,ALL,hydromet,2,0.0001139825995575966,by_point
SW93.5L,ALL,hydromet,3,0.0002485960984998277,by_point
SW93.5L,ALL,hydromet,4,-5.542874280380778e-05,by_point
SW93.5L,ALL,hydromet,5,-3.341741398203933e-05,by_point
SW93.5L,ALL,hydromet,6,-6.0439661174141e-05,by_point
SW93.5L,ALL,hydromet,7,0.0003428006749907527,by_point
SW93.5L,ALL,hydromet,8,0.0014077849585090313,by_point
SW93.5L,ALL,hydromet,9,0.07012272447316446,by_point
SW93.5L,ALL,hydromet,10,0.07266564215249781,by_point
SW93.5L,ALL,hydromet,11,0.065561026057192,by_point
SW93.5L,ALL,hydromet,12,0.9634344735907587,by_point
SW93.5L,ALL,hydromet,13,0.4260499623854957,by_point
SW93.5L,ALL,stage_only,1,0.00042966839800568507,by_point
SW93.5L,ALL,stage_only,2,-0.00011998244661527713,by_point
SW93.5L,ALL,stage_only,3,0.0002202745748809317,by_point
SW93.5L,ALL,stage_only,4,-0.00018291169329991835,by_point
SW93.5L,ALL,stage_only,5,-0.0002838803329394008,by_point
SW93.5L,ALL,stage_only,6,-7.471709735216529e-05,by_point
SW93.5L,ALL,stage_only,7,0.00024372227182028794,by_point
SW93.5L,ALL,stage_only,8,0.0012143075431141834,by_point
SW93.5L,ALL,stage_only,9,0.06441715767367802,by_point
SW93.5L,ALL,stage_only,10,0.10724273147543008,by_point
SW93.5L,ALL,stage_only,11,0.06320326769520994,by_point
SW93.5L,ALL,stage_only,12,1.0412563429358117,by_point
SW93.5L,ALL,stage_only,13,0.3273806649717951,by_point
SW93.5L,BEFORE,forecast_safe,1,0.0,by_point
SW93.5L,BEFORE,forecast_safe,2,0.0,by_point
SW93.5L,BEFORE,forecast_safe,3,0.0,by_point
SW93.5L,BEFORE,forecast_safe,4,0.0,by_point
SW93.5L,BEFORE,forecast_safe,5,0.0,by_point
SW93.5L,BEFORE,forecast_safe,6,0.0,by_point
SW93.5L,BEFORE,forecast_safe,7,0.0,by_point
SW93.5L,BEFORE,forecast_safe,8,0.0,by_point
SW93.5L,BEFORE,forecast_safe,9,0.0,by_point
SW93.5L,BEFORE,forecast_safe,10,0.0,by_point
SW93.5L,BEFORE,forecast_safe,11,0.0,by_point
SW93.5L,BEFORE,forecast_safe,12,0.0,by_point
SW93.5L,BEFORE,forecast_safe,13,0.0,by_point
SW93.5L,BEFORE,full_multivariate,1,0.0,by_point
SW93.5L,BEFORE,full_multivariate,2,0.0,by_point
SW93.5L,BEFORE,full_multivariate,3,0.0,by_point
SW93.5L,BEFORE,full_multivariate,4,0.0,by_point
SW93.5L,BEFORE,full_multivariate,5,0.0,by_point
SW93.5L,BEFORE,full_multivariate,6,0.0,by_point
SW93.5L,BEFORE,full_multivariate,7,0.0,by_point
SW93.5L,BEFORE,full_multivariate,8,0.0,by_point
SW93.5L,BEFORE,full_multivariate,9,0.0,by_point
SW93.5L,BEFORE,full_multivariate,10,0.0,by_point
SW93.5L,BEFORE,full_multivariate,11,0.0,by_point
SW93.5L,BEFORE,full_multivariate,12,0.0,by_point
SW93.5L,BEFORE,full_multivariate,13,0.0,by_point
SW93.5L,BEFORE,hydromet,1,0.0,by_point
SW93.5L,BEFORE,hydromet,2,0.0,by_point
SW93.5L,BEFORE,hydromet,3,0.0,by_point
SW93.5L,BEFORE,hydromet,4,0.0,by_point
SW93.5L,BEFORE,hydromet,5,0.0,by_point
SW93.5L,BEFORE,hydromet,6,0.0,by_point
SW93.5L,BEFORE,hydromet,7,0.0,by_point
SW93.5L,BEFORE,hydromet,8,0.0,by_point
SW93.5L,BEFORE,hydromet,9,0.0,by_point
SW93.5L,BEFORE,hydromet,10,0.0,by_point
SW93.5L,BEFORE,hydromet,11,0.0,by_point
SW93.5L,BEFORE,hydromet,12,0.0,by_point
SW93.5L,BEFORE,hydromet,13,0.0,by_point
SW93.5L,BEFORE,stage_only,1,0.0,by_point
SW93.5L,BEFORE,stage_only,2,0.0,by_point
SW93.5L,BEFORE,stage_only,3,0.0,by_point
SW93.5L,BEFORE,stage_only,4,0.0,by_point
SW93.5L,BEFORE,stage_only,5,0.0,by_point
SW93.5L,BEFORE,stage_only,6,0.0,by_point
SW93.5L,BEFORE,stage_only,7,0.0,by_point
SW93.5L,BEFORE,stage_only,8,0.0,by_point
SW93.5L,BEFORE,stage_only,9,0.0,by_point
SW93.5L,BEFORE,stage_only,10,0.0,by_point
SW93.5L,BEFORE,stage_only,11,0.0,by_point
SW93.5L,BEFORE,stage_only,12,0.0,by_point
SW93.5L,BEFORE,stage_only,13,0.0,by_point
SW93.5L,DURING,forecast_safe,1,0.0,by_point
SW93.5L,DURING,forecast_safe,2,0.0,by_point
SW93.5L,DURING,forecast_safe,3,0.0,by_point
SW93.5L,DURING,forecast_safe,4,0.0,by_point
SW93.5L,DURING,forecast_safe,5,0.0,by_point
SW93.5L,DURING,forecast_safe,6,0.0,by_point
SW93.5L,DURING,forecast_safe,7,0.0,by_point
SW93.5L,DURING,forecast_safe,8,0.0,by_point
SW93.5L,DURING,forecast_safe,9,0.0,by_point
SW93.5L,DURING,forecast_safe,10,0.0,by_point
SW93.5L,DURING,forecast_safe,11,0.0,by_point
SW93.5L,DURING,forecast_safe,12,0.0,by_point
SW93.5L,DURING,forecast_safe,13,0.0,by_point
SW93.5L,DURING,full_multivariate,1,0.0,by_point
SW93.5L,DURING,full_multivariate,2,0.0,by_point
SW93.5L,DURING,full_multivariate,3,0.0,by_point
SW93.5L,DURING,full_multivariate,4,0.0,by_point
SW93.5L,DURING,full_multivariate,5,0.0,by_point
SW93.5L,DURING,full_multivariate,6,0.0,by_point
SW93.5L,DURING,full_multivariate,7,0.0,by_point
SW93.5L,DURING,full_multivariate,8,0.0,by_point
SW93.5L,DURING,full_multivariate,9,0.0,by_point
SW93.5L,DURING,full_multivariate,10,0.0,by_point
SW93.5L,DURING,full_multivariate,11,0.0,by_point
SW93.5L,DURING,full_multivariate,12,0.0,by_point
SW93.5L,DURING,full_multivariate,13,0.0,by_point
SW93.5L,DURING,hydromet,1,0.0,by_point
SW93.5L,DURING,hydromet,2,0.0,by_point
SW93.5L,DURING,hydromet,3,0.0,by_point
SW93.5L,DURING,hydromet,4,0.0,by_point
SW93.5L,DURING,hydromet,5,0.0,by_point
SW93.5L,DURING,hydromet,6,0.0,by_point
SW93.5L,DURING,hydromet,7,0.0,by_point
SW93.5L,DURING,hydromet,8,0.0,by_point
SW93.5L,DURING,hydromet,9,0.0,by_point
SW93.5L,DURING,hydromet,10,0.0,by_point
SW93.5L,DURING,hydromet,11,0.0,by_point
SW93.5L,DURING,hydromet,12,0.0,by_point
SW93.5L,DURING,hydromet,13,0.0,by_point
SW93.5L,DURING,stage_only,1,0.0,by_point
SW93.5L,DURING,stage_only,2,0.0,by_point
SW93.5L,DURING,stage_only,3,0.0,by_point
SW93.5L,DURING,stage_only,4,0.0,by_point
SW93.5L,DURING,stage_only,5,0.0,by_point
SW93.5L,DURING,stage_only,6,0.0,by_point
SW93.5L,DURING,stage_only,7,0.0,by_point
SW93.5L,DURING,stage_only,8,0.0,by_point
SW93.5L,DURING,stage_only,9,0.0,by_point
SW93.5L,DURING,stage_only,10,0.0,by_point
SW93.5L,DURING,stage_only,11,0.0,by_point
SW93.5L,DURING,stage_only,12,0.0,by_point
SW93.5L,DURING,stage_only,13,0.0,by_point
SW95,AFTER,forecast_safe,1,0.0,by_point
SW95,AFTER,forecast_safe,2,0.0,by_point
SW95,AFTER,forecast_safe,3,0.0,by_point
SW95,AFTER,forecast_safe,4,0.0,by_point
SW95,AFTER,forecast_safe,5,0.0,by_point
SW95,AFTER,forecast_safe,6,0.0,by_point
SW95,AFTER,forecast_safe,7,0.0,by_point
SW95,AFTER,forecast_safe,8,0.0,by_point
SW95,AFTER,forecast_safe,9,0.0,by_point
SW95,AFTER,forecast_safe,10,0.0,by_point
SW95,AFTER,forecast_safe,11,0.0,by_point
SW95,AFTER,forecast_safe,12,0.0,by_point
SW95,AFTER,forecast_safe,13,0.0,by_point
SW95,AFTER,forecast_safe,15,0.0,by_point
SW95,AFTER,full_multivariate,1,0.0,by_point
SW95,AFTER,full_multivariate,2,0.0,by_point
SW95,AFTER,full_multivariate,3,0.0,by_point
SW95,AFTER,full_multivariate,4,0.0,by_point
SW95,AFTER,full_multivariate,5,0.0,by_point
SW95,AFTER,full_multivariate,6,0.0,by_point
SW95,AFTER,full_multivariate,7,0.0,by_point
SW95,AFTER,full_multivariate,8,0.0,by_point
SW95,AFTER,full_multivariate,9,0.0,by_point
SW95,AFTER,full_multivariate,10,0.0,by_point
SW95,AFTER,full_multivariate,11,0.0,by_point
SW95,AFTER,full_multivariate,12,0.0,by_point
SW95,AFTER,full_multivariate,13,0.0,by_point
SW95,AFTER,full_multivariate,15,0.0,by_point
SW95,AFTER,hydromet,1,0.0,by_point
SW95,AFTER,hydromet,2,0.0,by_point
SW95,AFTER,hydromet,3,0.0,by_point
SW95,AFTER,hydromet,4,0.0,by_point
SW95,AFTER,hydromet,5,0.0,by_point
SW95,AFTER,hydromet,6,0.0,by_point
SW95,AFTER,hydromet,7,0.0,by_point
SW95,AFTER,hydromet,8,0.0,by_point
SW95,AFTER,hydromet,9,0.0,by_point
SW95,AFTER,hydromet,10,0.0,by_point
SW95,AFTER,hydromet,11,0.0,by_point
SW95,AFTER,hydromet,12,0.0,by_point
SW95,AFTER,hydromet,13,0.0,by_point
SW95,AFTER,hydromet,15,0.0,by_point
SW95,AFTER,stage_only,1,0.0,by_point
SW95,AFTER,stage_only,2,0.0,by_point
SW95,AFTER,stage_only,3,0.0,by_point
SW95,AFTER,stage_only,4,0.0,by_point
SW95,AFTER,stage_only,5,0.0,by_point
SW95,AFTER,stage_only,6,0.0,by_point
SW95,AFTER,stage_only,7,0.0,by_point
SW95,AFTER,stage_only,8,0.0,by_point
SW95,AFTER,stage_only,9,0.0,by_point
SW95,AFTER,stage_only,10,0.0,by_point
SW95,AFTER,stage_only,11,0.0,by_point
SW95,AFTER,stage_only,12,0.0,by_point
SW95,AFTER,stage_only,13,0.0,by_point
SW95,AFTER,stage_only,15,0.0,by_point
SW95,ALL,forecast_safe,1,0.0,by_point
SW95,ALL,forecast_safe,2,0.0,by_point
SW95,ALL,forecast_safe,3,0.0,by_point
SW95,ALL,forecast_safe,4,0.0,by_point
SW95,ALL,forecast_safe,5,0.0,by_point
SW95,ALL,forecast_safe,6,0.0,by_point
SW95,ALL,forecast_safe,7,0.0,by_point
SW95,ALL,forecast_safe,8,0.0,by_point
SW95,ALL,forecast_safe,9,0.0,by_point
SW95,ALL,forecast_safe,10,0.0,by_point
SW95,ALL,forecast_safe,11,0.0,by_point
SW95,ALL,forecast_safe,12,0.0,by_point
SW95,ALL,forecast_safe,13,0.0,by_point
SW95,ALL,forecast_safe,15,0.0,by_point
SW95,ALL,full_multivariate,1,0.0,by_point
SW95,ALL,full_multivariate,2,0.0,by_point
SW95,ALL,full_multivariate,3,0.0,by_point
SW95,ALL,full_multivariate,4,0.0,by_point
SW95,ALL,full_multivariate,5,0.0,by_point
SW95,ALL,full_multivariate,6,0.0,by_point
SW95,ALL,full_multivariate,7,0.0,by_point
SW95,ALL,full_multivariate,8,0.0,by_point
SW95,ALL,full_multivariate,9,0.0,by_point
SW95,ALL,full_multivariate,10,0.0,by_point
SW95,ALL,full_multivariate,11,0.0,by_point
SW95,ALL,full_multivariate,12,0.0,by_point
SW95,ALL,full_multivariate,13,0.0,by_point
SW95,ALL,full_multivariate,15,0.0,by_point
SW95,ALL,hydromet,1,0.0002677886630190381,by_point
SW95,ALL,hydromet,2,-0.00023304883416050415,by_point
SW95,ALL,hydromet,3,0.00022153965147252616,by_point
SW95,ALL,hydromet,4,-0.00037402183283961427,by_point
SW95,ALL,hydromet,5,4.533789023310647e-06,by_point
SW95,ALL,hydromet,6,0.00024934108497208507,by_point
SW95,ALL,hydromet,7,5.911116326858903e-05,by_point
SW95,ALL,hydromet,8,0.0019473267052429976,by_point
SW95,ALL,hydromet,9,0.0009367027780319143,by_point
SW95,ALL,hydromet,10,0.00223445034322702,by_point
SW95,ALL,hydromet,11,0.0016051946479357835,by_point
SW95,ALL,hydromet,12,0.05441796766168585,by_point
SW95,ALL,hydromet,13,0.0668738533779874,by_point
SW95,ALL,hydromet,15,0.8490314860892574,by_point
SW95,ALL,stage_only,1,4.721711813778874e-05,by_point
SW95,ALL,stage_only,2,-0.0011144492284508867,by_point
SW95,ALL,stage_only,3,-0.0006467879179205781,by_point
SW95,ALL,stage_only,4,-0.0010952741465599148,by_point
SW95,ALL,stage_only,5,0.00047775364715096447,by_point
SW95,ALL,stage_only,6,0.0005140832928511077,by_point
SW95,ALL,stage_only,7,-0.0001731089226076436,by_point
SW95,ALL,stage_only,8,0.00132827869119706,by_point
SW95,ALL,stage_only,9,0.001139990916501669,by_point
SW95,ALL,stage_only,10,0.002936578475088862,by_point
SW95,ALL,stage_only,11,0.0004227337822614076,by_point
SW95,ALL,stage_only,12,0.05642263732614708,by_point
SW95,ALL,stage_only,13,0.06962431804692779,by_point
SW95,ALL,stage_only,15,0.7924606241290225,by_point
SW95,BEFORE,forecast_safe,1,0.0,by_point
SW95,BEFORE,forecast_safe,2,0.0,by_point
SW95,BEFORE,forecast_safe,3,0.0,by_point
SW95,BEFORE,forecast_safe,4,0.0,by_point
SW95,BEFORE,forecast_safe,5,0.0,by_point
SW95,BEFORE,forecast_safe,6,0.0,by_point
SW95,BEFORE,forecast_safe,7,0.0,by_point
SW95,BEFORE,forecast_safe,8,0.0,by_point
SW95,BEFORE,forecast_safe,9,0.0,by_point
SW95,BEFORE,forecast_safe,10,0.0,by_point
SW95,BEFORE,forecast_safe,11,0.0,by_point
SW95,BEFORE,forecast_safe,12,0.0,by_point
SW95,BEFORE,forecast_safe,13,0.0,by_point
SW95,BEFORE,forecast_safe,15,0.0,by_point
SW95,BEFORE,full_multivariate,1,0.0,by_point
SW95,BEFORE,full_multivariate,2,0.0,by_point
SW95,BEFORE,full_multivariate,3,0.0,by_point
SW95,BEFORE,full_multivariate,4,0.0,by_point
SW95,BEFORE,full_multivariate,5,0.0,by_point
SW95,BEFORE,full_multivariate,6,0.0,by_point
SW95,BEFORE,full_multivariate,7,0.0,by_point
SW95,BEFORE,full_multivariate,8,0.0,by_point
SW95,BEFORE,full_multivariate,9,0.0,by_point
SW95,BEFORE,full_multivariate,10,0.0,by_point
SW95,BEFORE,full_multivariate,11,0.0,by_point
SW95,BEFORE,full_multivariate,12,0.0,by_point
SW95,BEFORE,full_multivariate,13,0.0,by_point
SW95,BEFORE,full_multivariate,15,0.0,by_point
SW95,BEFORE,hydromet,1,0.0,by_point
SW95,BEFORE,hydromet,2,0.0,by_point
SW95,BEFORE,hydromet,3,0.0,by_point
SW95,BEFORE,hydromet,4,0.0,by_point
SW95,BEFORE,hydromet,5,0.0,by_point
SW95,BEFORE,hydromet,6,0.0,by_point
SW95,BEFORE,hydromet,7,0.0,by_point
SW95,BEFORE,hydromet,8,0.0,by_point
SW95,BEFORE,hydromet,9,0.0,by_point
SW95,BEFORE,hydromet,10,0.0,by_point
SW95,BEFORE,hydromet,11,0.0,by_point
SW95,BEFORE,hydromet,12,0.0,by_point
SW95,BEFORE,hydromet,13,0.0,by_point
SW95,BEFORE,hydromet,15,0.0,by_point
SW95,BEFORE,stage_only,1,0.0,by_point
SW95,BEFORE,stage_only,2,0.0,by_point
SW95,BEFORE,stage_only,3,0.0,by_point
SW95,BEFORE,stage_only,4,0.0,by_point
SW95,BEFORE,stage_only,5,0.0,by_point
SW95,BEFORE,stage_only,6,0.0,by_point
SW95,BEFORE,stage_only,7,0.0,by_point
SW95,BEFORE,stage_only,8,0.0,by_point
SW95,BEFORE,stage_only,9,0.0,by_point
SW95,BEFORE,stage_only,10,0.0,by_point
SW95,BEFORE,stage_only,11,0.0,by_point
SW95,BEFORE,stage_only,12,0.0,by_point
SW95,BEFORE,stage_only,13,0.0,by_point
SW95,BEFORE,stage_only,15,0.0,by_point
SW95,DURING,forecast_safe,1,0.0,by_point
SW95,DURING,forecast_safe,2,0.0,by_point
SW95,DURING,forecast_safe,3,0.0,by_point
SW95,DURING,forecast_safe,4,0.0,by_point
SW95,DURING,forecast_safe,5,0.0,by_point
SW95,DURING,forecast_safe,6,0.0,by_point
SW95,DURING,forecast_safe,7,0.0,by_point
SW95,DURING,forecast_safe,8,0.0,by_point
SW95,DURING,forecast_safe,9,0.0,by_point
SW95,DURING,forecast_safe,10,0.0,by_point
SW95,DURING,forecast_safe,11,0.0,by_point
SW95,DURING,forecast_safe,12,0.0,by_point
SW95,DURING,forecast_safe,13,0.0,by_point
SW95,DURING,forecast_safe,15,0.0,by_point
SW95,DURING,full_multivariate,1,0.0,by_point
SW95,DURING,full_multivariate,2,0.0,by_point
SW95,DURING,full_multivariate,3,0.0,by_point
SW95,DURING,full_multivariate,4,0.0,by_point
SW95,DURING,full_multivariate,5,0.0,by_point
SW95,DURING,full_multivariate,6,0.0,by_point
SW95,DURING,full_multivariate,7,0.0,by_point
SW95,DURING,full_multivariate,8,0.0,by_point
SW95,DURING,full_multivariate,9,0.0,by_point
SW95,DURING,full_multivariate,10,0.0,by_point
SW95,DURING,full_multivariate,11,0.0,by_point
SW95,DURING,full_multivariate,12,0.0,by_point
SW95,DURING,full_multivariate,13,0.0,by_point
SW95,DURING,full_multivariate,15,0.0,by_point
SW95,DURING,hydromet,1,0.0,by_point
SW95,DURING,hydromet,2,0.0,by_point
SW95,DURING,hydromet,3,0.0,by_point
SW95,DURING,hydromet,4,0.0,by_point
SW95,DURING,hydromet,5,0.0,by_point
SW95,DURING,hydromet,6,0.0,by_point
SW95,DURING,hydromet,7,0.0,by_point
SW95,DURING,hydromet,8,0.0,by_point
SW95,DURING,hydromet,9,0.0,by_point
SW95,DURING,hydromet,10,0.0,by_point
SW95,DURING,hydromet,11,0.0,by_point
SW95,DURING,hydromet,12,0.0,by_point
SW95,DURING,hydromet,13,0.0,by_point
SW95,DURING,hydromet,15,0.0,by_point
SW95,DURING,stage_only,1,0.0,by_point
SW95,DURING,stage_only,2,0.0,by_point
SW95,DURING,stage_only,3,0.0,by_point
SW95,DURING,stage_only,4,0.0,by_point
SW95,DURING,stage_only,5,0.0,by_point
SW95,DURING,stage_only,6,0.0,by_point
SW95,DURING,stage_only,7,0.0,by_point
SW95,DURING,stage_only,8,0.0,by_point
SW95,DURING,stage_only,9,0.0,by_point
SW95,DURING,stage_only,10,0.0,by_point
SW95,DURING,stage_only,11,0.0,by_point
SW95,DURING,stage_only,12,0.0,by_point
SW95,DURING,stage_only,13,0.0,by_point
SW95,DURING,stage_only,15,0.0,by_point
SW91.9L,AFTER,forecast_safe,0,0.0,by_lag
SW91.9L,AFTER,forecast_safe,1,0.0,by_lag
SW91.9L,AFTER,forecast_safe,2,0.0,by_lag
SW91.9L,AFTER,forecast_safe,3,0.0,by_lag
SW91.9L,AFTER,forecast_safe,4,0.0,by_lag
SW91.9L,AFTER,forecast_safe,5,0.0,by_lag
SW91.9L,AFTER,forecast_safe,6,0.0,by_lag
SW91.9L,AFTER,forecast_safe,7,0.0,by_lag
SW91.9L,AFTER,full_multivariate,0,0.0,by_lag
SW91.9L,AFTER,full_multivariate,1,0.0,by_lag
SW91.9L,AFTER,full_multivariate,2,0.0,by_lag
SW91.9L,AFTER,full_multivariate,3,0.0,by_lag
SW91.9L,AFTER,full_multivariate,4,0.0,by_lag
SW91.9L,AFTER,full_multivariate,5,0.0,by_lag
SW91.9L,AFTER,full_multivariate,6,0.0,by_lag
SW91.9L,AFTER,full_multivariate,7,0.0,by_lag
SW91.9L,AFTER,hydromet,0,0.0,by_lag
SW91.9L,AFTER,hydromet,1,0.0,by_lag
SW91.9L,AFTER,hydromet,2,0.0,by_lag
SW91.9L,AFTER,hydromet,3,0.0,by_lag
SW91.9L,AFTER,hydromet,4,0.0,by_lag
SW91.9L,AFTER,hydromet,5,0.0,by_lag
SW91.9L,AFTER,hydromet,6,0.0,by_lag
SW91.9L,AFTER,hydromet,7,0.0,by_lag
SW91.9L,AFTER,stage_only,0,0.0,by_lag
SW91.9L,AFTER,stage_only,1,0.0,by_lag
SW91.9L,AFTER,stage_only,2,0.0,by_lag
SW91.9L,AFTER,stage_only,3,0.0,by_lag
SW91.9L,AFTER,stage_only,4,0.0,by_lag
SW91.9L,AFTER,stage_only,5,0.0,by_lag
SW91.9L,AFTER,stage_only,6,0.0,by_lag
SW91.9L,AFTER,stage_only,7,0.0,by_lag
SW91.9L,ALL,forecast_safe,0,0.0,by_lag
SW91.9L,ALL,forecast_safe,1,0.0,by_lag
SW91.9L,ALL,forecast_safe,2,0.0,by_lag
SW91.9L,ALL,forecast_safe,3,0.0,by_lag
SW91.9L,ALL,forecast_safe,4,0.0,by_lag
SW91.9L,ALL,forecast_safe,5,0.0,by_lag
SW91.9L,ALL,forecast_safe,6,0.0,by_lag
SW91.9L,ALL,forecast_safe,7,0.0,by_lag
SW91.9L,ALL,full_multivariate,0,0.0,by_lag
